Flight_ID,Flight_Date,Departure_Airport,Arrival_Airport,Booking_Date,Fare_Class,Ticket_Price,Booking_Channel,No_Show
F104,2025-06-25 06:00:00,JFK,MIA,2025-05-25 06:00:00,Business,225,App,0
F102,2025-06-25 07:00:00,DFW,MIA,2025-05-25 07:00:00,Premium,376,App,0
F102,2025-06-25 08:00:00,LAX,SEA,2025-05-25 08:00:00,Economy,303,Web,0
F103,2025-06-25 09:00:00,LAX,MIA,2025-05-25 09:00:00,Economy,293,Web,0
F102,2025-06-25 10:00:00,JFK,MIA,2025-05-25 10:00:00,Economy,780,Web,0
F103,2025-06-25 11:00:00,JFK,MIA,2025-05-25 11:00:00,Premium,763,App,0
F104,2025-06-25 12:00:00,ORD,MIA,2025-05-25 12:00:00,Premium,646,Agent,0
F101,2025-06-25 13:00:00,DFW,SEA,2025-05-25 13:00:00,Premium,795,Web,0
F101,2025-06-25 14:00:00,DFW,MIA,2025-05-25 14:00:00,Premium,385,Agent,0
F104,2025-06-25 15:00:00,ORD,MIA,2025-05-25 15:00:00,Premium,156,Web,0
F101,2025-06-25 16:00:00,DFW,SEA,2025-05-25 16:00:00,Economy,833,Web,0
F104,2025-06-25 17:00:00,DFW,BOS,2025-05-25 17:00:00,Premium,402,App,0
F104,2025-06-25 18:00:00,DFW,ATL,2025-05-25 18:00:00,Premium,262,Web,0
F104,2025-06-25 19:00:00,DFW,BOS,2025-05-25 19:00:00,Economy,118,Web,0
F101,2025-06-25 20:00:00,DFW,SEA,2025-05-25 20:00:00,Premium,469,App,0
F103,2025-06-25 21:00:00,JFK,ATL,2025-05-25 21:00:00,Economy,363,Agent,0
F104,2025-06-25 22:00:00,DFW,SEA,2025-05-25 22:00:00,Economy,893,Web,0
F102,2025-06-25 23:00:00,JFK,SEA,2025-05-25 23:00:00,Business,212,App,0
F101,2025-06-26 00:00:00,DFW,MIA,2025-05-26 00:00:00,Business,587,Web,0
F104,2025-06-26 01:00:00,ORD,ATL,2025-05-26 01:00:00,Business,426,App,0
F104,2025-06-26 02:00:00,LAX,MIA,2025-05-26 02:00:00,Business,641,Agent,0
F102,2025-06-26 03:00:00,JFK,ATL,2025-05-26 03:00:00,Premium,746,Agent,1
F103,2025-06-26 04:00:00,DFW,SEA,2025-05-26 04:00:00,Business,678,App,1
F103,2025-06-26 05:00:00,ORD,SEA,2025-05-26 05:00:00,Economy,164,App,0
F103,2025-06-26 06:00:00,LAX,BOS,2025-05-26 06:00:00,Premium,391,App,0
F104,2025-06-26 07:00:00,JFK,ATL,2025-05-26 07:00:00,Business,124,Agent,0
F104,2025-06-26 08:00:00,LAX,MIA,2025-05-26 08:00:00,Economy,648,Web,0
F104,2025-06-26 09:00:00,ORD,BOS,2025-05-26 09:00:00,Premium,100,Agent,0
F101,2025-06-26 10:00:00,JFK,BOS,2025-05-26 10:00:00,Premium,648,App,0
F102,2025-06-26 11:00:00,LAX,BOS,2025-05-26 11:00:00,Business,240,App,0
F104,2025-06-26 12:00:00,DFW,MIA,2025-05-26 12:00:00,Premium,843,Agent,0
F102,2025-06-26 13:00:00,JFK,BOS,2025-05-26 13:00:00,Economy,747,App,0
F102,2025-06-26 14:00:00,LAX,MIA,2025-05-26 14:00:00,Premium,287,Agent,0
F103,2025-06-26 15:00:00,ORD,BOS,2025-05-26 15:00:00,Economy,227,App,0
F101,2025-06-26 16:00:00,ORD,MIA,2025-05-26 16:00:00,Premium,300,Web,0
F104,2025-06-26 17:00:00,JFK,SEA,2025-05-26 17:00:00,Business,226,Web,0
F103,2025-06-26 18:00:00,LAX,SEA,2025-05-26 18:00:00,Economy,356,App,0
F103,2025-06-26 19:00:00,JFK,SEA,2025-05-26 19:00:00,Premium,775,Agent,0
F104,2025-06-26 20:00:00,JFK,SEA,2025-05-26 20:00:00,Premium,646,Web,1
F102,2025-06-26 21:00:00,LAX,SEA,2025-05-26 21:00:00,Premium,293,Agent,0
F103,2025-06-26 22:00:00,LAX,BOS,2025-05-26 22:00:00,Economy,802,App,1
F102,2025-06-26 23:00:00,DFW,BOS,2025-05-26 23:00:00,Economy,203,Agent,1
F101,2025-06-27 00:00:00,LAX,BOS,2025-05-27 00:00:00,Economy,634,Web,0
F102,2025-06-27 01:00:00,ORD,MIA,2025-05-27 01:00:00,Business,364,Agent,0
F101,2025-06-27 02:00:00,JFK,MIA,2025-05-27 02:00:00,Business,901,Agent,0
F102,2025-06-27 03:00:00,JFK,MIA,2025-05-27 03:00:00,Economy,483,App,1
F103,2025-06-27 04:00:00,ORD,MIA,2025-05-27 04:00:00,Premium,359,App,0
F103,2025-06-27 05:00:00,LAX,SEA,2025-05-27 05:00:00,Business,513,App,0
F101,2025-06-27 06:00:00,ORD,SEA,2025-05-27 06:00:00,Economy,457,Web,0
F104,2025-06-27 07:00:00,ORD,SEA,2025-05-27 07:00:00,Premium,174,Web,0
F101,2025-06-27 08:00:00,DFW,ATL,2025-05-27 08:00:00,Business,454,App,0
F101,2025-06-27 09:00:00,ORD,BOS,2025-05-27 09:00:00,Premium,683,App,0
F102,2025-06-27 10:00:00,JFK,MIA,2025-05-27 10:00:00,Premium,870,Web,0
F102,2025-06-27 11:00:00,ORD,MIA,2025-05-27 11:00:00,Premium,287,Web,1
F101,2025-06-27 12:00:00,JFK,SEA,2025-05-27 12:00:00,Premium,784,Web,0
F103,2025-06-27 13:00:00,JFK,MIA,2025-05-27 13:00:00,Business,389,Web,1
F102,2025-06-27 14:00:00,JFK,MIA,2025-05-27 14:00:00,Business,144,App,0
F104,2025-06-27 15:00:00,LAX,BOS,2025-05-27 15:00:00,Business,672,Web,0
F102,2025-06-27 16:00:00,DFW,SEA,2025-05-27 16:00:00,Economy,182,App,0
F102,2025-06-27 17:00:00,JFK,BOS,2025-05-27 17:00:00,Business,222,Agent,0
F104,2025-06-27 18:00:00,JFK,ATL,2025-05-27 18:00:00,Premium,457,Agent,0
F101,2025-06-27 19:00:00,LAX,ATL,2025-05-27 19:00:00,Business,627,Web,0
F104,2025-06-27 20:00:00,JFK,ATL,2025-05-27 20:00:00,Premium,165,Agent,0
F101,2025-06-27 21:00:00,ORD,SEA,2025-05-27 21:00:00,Economy,756,Agent,1
F101,2025-06-27 22:00:00,ORD,MIA,2025-05-27 22:00:00,Premium,474,Agent,1
F101,2025-06-27 23:00:00,DFW,SEA,2025-05-27 23:00:00,Premium,261,Web,0
F104,2025-06-28 00:00:00,JFK,SEA,2025-05-28 00:00:00,Premium,845,Web,0
F101,2025-06-28 01:00:00,LAX,MIA,2025-05-28 01:00:00,Economy,479,Agent,0
F103,2025-06-28 02:00:00,ORD,BOS,2025-05-28 02:00:00,Business,755,App,0
F104,2025-06-28 03:00:00,LAX,ATL,2025-05-28 03:00:00,Business,457,Agent,1
F103,2025-06-28 04:00:00,LAX,BOS,2025-05-28 04:00:00,Economy,287,Web,0
F101,2025-06-28 05:00:00,ORD,ATL,2025-05-28 05:00:00,Premium,421,Web,0
F102,2025-06-28 06:00:00,LAX,SEA,2025-05-28 06:00:00,Business,549,Web,1
F101,2025-06-28 07:00:00,ORD,ATL,2025-05-28 07:00:00,Economy,573,Agent,0
F103,2025-06-28 08:00:00,LAX,SEA,2025-05-28 08:00:00,Business,112,App,0
F103,2025-06-28 09:00:00,ORD,BOS,2025-05-28 09:00:00,Economy,283,Web,0
F104,2025-06-28 10:00:00,JFK,SEA,2025-05-28 10:00:00,Premium,210,Web,0
F102,2025-06-28 11:00:00,DFW,BOS,2025-05-28 11:00:00,Business,607,Agent,0
F104,2025-06-28 12:00:00,ORD,MIA,2025-05-28 12:00:00,Economy,389,App,0
F103,2025-06-28 13:00:00,ORD,MIA,2025-05-28 13:00:00,Business,394,Agent,0
F101,2025-06-28 14:00:00,DFW,MIA,2025-05-28 14:00:00,Business,550,Web,0
F102,2025-06-28 15:00:00,ORD,SEA,2025-05-28 15:00:00,Business,314,App,0
F101,2025-06-28 16:00:00,ORD,MIA,2025-05-28 16:00:00,Business,731,App,0
F101,2025-06-28 17:00:00,LAX,ATL,2025-05-28 17:00:00,Economy,993,Web,0
F102,2025-06-28 18:00:00,DFW,BOS,2025-05-28 18:00:00,Premium,666,App,0
F104,2025-06-28 19:00:00,JFK,BOS,2025-05-28 19:00:00,Economy,126,App,0
F101,2025-06-28 20:00:00,ORD,ATL,2025-05-28 20:00:00,Economy,729,Agent,0
F103,2025-06-28 21:00:00,DFW,SEA,2025-05-28 21:00:00,Economy,832,Web,0
F101,2025-06-28 22:00:00,LAX,SEA,2025-05-28 22:00:00,Premium,330,Web,0
F102,2025-06-28 23:00:00,JFK,BOS,2025-05-28 23:00:00,Business,664,Web,0
F102,2025-06-29 00:00:00,DFW,MIA,2025-05-29 00:00:00,Business,906,Web,0
F102,2025-06-29 01:00:00,JFK,SEA,2025-05-29 01:00:00,Business,420,Web,0
F104,2025-06-29 02:00:00,JFK,SEA,2025-05-29 02:00:00,Premium,332,App,0
F101,2025-06-29 03:00:00,JFK,ATL,2025-05-29 03:00:00,Business,769,Agent,0
F104,2025-06-29 04:00:00,ORD,ATL,2025-05-29 04:00:00,Premium,536,Web,0
F104,2025-06-29 05:00:00,ORD,MIA,2025-05-29 05:00:00,Business,880,Agent,0
F102,2025-06-29 06:00:00,LAX,SEA,2025-05-29 06:00:00,Business,632,Agent,0
F102,2025-06-29 07:00:00,LAX,SEA,2025-05-29 07:00:00,Economy,502,App,0
F104,2025-06-29 08:00:00,DFW,ATL,2025-05-29 08:00:00,Premium,152,Web,1
F101,2025-06-29 09:00:00,LAX,SEA,2025-05-29 09:00:00,Economy,886,App,0
F103,2025-06-29 10:00:00,JFK,BOS,2025-05-29 10:00:00,Economy,412,Web,0
F104,2025-06-29 11:00:00,JFK,ATL,2025-05-29 11:00:00,Economy,380,App,0
F101,2025-06-29 12:00:00,ORD,MIA,2025-05-29 12:00:00,Premium,825,Agent,0
F102,2025-06-29 13:00:00,JFK,ATL,2025-05-29 13:00:00,Premium,130,Web,0
F102,2025-06-29 14:00:00,DFW,SEA,2025-05-29 14:00:00,Business,436,Agent,0
F101,2025-06-29 15:00:00,JFK,MIA,2025-05-29 15:00:00,Economy,282,Agent,0
F103,2025-06-29 16:00:00,JFK,ATL,2025-05-29 16:00:00,Business,122,App,0
F102,2025-06-29 17:00:00,DFW,BOS,2025-05-29 17:00:00,Economy,643,Web,0
F102,2025-06-29 18:00:00,LAX,BOS,2025-05-29 18:00:00,Premium,545,Agent,0
F102,2025-06-29 19:00:00,LAX,ATL,2025-05-29 19:00:00,Premium,173,App,0
F101,2025-06-29 20:00:00,DFW,BOS,2025-05-29 20:00:00,Premium,109,Web,0
F104,2025-06-29 21:00:00,ORD,BOS,2025-05-29 21:00:00,Economy,583,Web,1
F102,2025-06-29 22:00:00,JFK,BOS,2025-05-29 22:00:00,Premium,555,Agent,0
F104,2025-06-29 23:00:00,DFW,MIA,2025-05-29 23:00:00,Economy,665,Web,1
F103,2025-06-30 00:00:00,JFK,BOS,2025-05-30 00:00:00,Business,663,Agent,0
F102,2025-06-30 01:00:00,ORD,BOS,2025-05-30 01:00:00,Economy,759,Web,0
F102,2025-06-30 02:00:00,JFK,BOS,2025-05-30 02:00:00,Business,259,App,0
F103,2025-06-30 03:00:00,DFW,MIA,2025-05-30 03:00:00,Economy,981,Agent,0
F102,2025-06-30 04:00:00,JFK,ATL,2025-05-30 04:00:00,Business,113,Agent,0
F104,2025-06-30 05:00:00,LAX,SEA,2025-05-30 05:00:00,Premium,277,Web,0
F101,2025-06-30 06:00:00,ORD,BOS,2025-05-30 06:00:00,Business,511,Web,0
F104,2025-06-30 07:00:00,ORD,ATL,2025-05-30 07:00:00,Premium,977,Agent,1
F101,2025-06-30 08:00:00,ORD,BOS,2025-05-30 08:00:00,Premium,152,Web,0
F101,2025-06-30 09:00:00,DFW,MIA,2025-05-30 09:00:00,Business,507,App,0
F104,2025-06-30 10:00:00,ORD,ATL,2025-05-30 10:00:00,Economy,946,Web,0
F104,2025-06-30 11:00:00,LAX,MIA,2025-05-30 11:00:00,Economy,121,App,0
F104,2025-06-30 12:00:00,DFW,BOS,2025-05-30 12:00:00,Economy,129,App,0
F104,2025-06-30 13:00:00,LAX,BOS,2025-05-30 13:00:00,Economy,802,App,0
F103,2025-06-30 14:00:00,JFK,MIA,2025-05-30 14:00:00,Economy,359,App,1
F102,2025-06-30 15:00:00,JFK,SEA,2025-05-30 15:00:00,Premium,304,App,0
F101,2025-06-30 16:00:00,JFK,MIA,2025-05-30 16:00:00,Economy,158,Web,0
F104,2025-06-30 17:00:00,JFK,BOS,2025-05-30 17:00:00,Premium,570,App,0
F104,2025-06-30 18:00:00,LAX,MIA,2025-05-30 18:00:00,Premium,875,Web,1
F104,2025-06-30 19:00:00,DFW,SEA,2025-05-30 19:00:00,Premium,565,App,0
F103,2025-06-30 20:00:00,DFW,MIA,2025-05-30 20:00:00,Business,111,Agent,0
F104,2025-06-30 21:00:00,ORD,SEA,2025-05-30 21:00:00,Business,730,App,0
F104,2025-06-30 22:00:00,LAX,SEA,2025-05-30 22:00:00,Premium,389,Agent,0
F104,2025-06-30 23:00:00,JFK,MIA,2025-05-30 23:00:00,Business,949,App,0
F102,2025-07-01 00:00:00,LAX,MIA,2025-05-31 00:00:00,Economy,859,App,0
F103,2025-07-01 01:00:00,ORD,ATL,2025-05-31 01:00:00,Economy,453,App,0
F104,2025-07-01 02:00:00,ORD,BOS,2025-05-31 02:00:00,Premium,738,Agent,0
F101,2025-07-01 03:00:00,LAX,SEA,2025-05-31 03:00:00,Economy,174,Agent,0
F101,2025-07-01 04:00:00,LAX,ATL,2025-05-31 04:00:00,Premium,972,App,0
F101,2025-07-01 05:00:00,LAX,MIA,2025-05-31 05:00:00,Premium,815,Web,0
F103,2025-07-01 06:00:00,DFW,BOS,2025-05-31 06:00:00,Economy,660,App,0
F103,2025-07-01 07:00:00,JFK,ATL,2025-05-31 07:00:00,Business,690,Agent,0
F101,2025-07-01 08:00:00,LAX,SEA,2025-05-31 08:00:00,Economy,540,App,0
F104,2025-07-01 09:00:00,LAX,ATL,2025-05-31 09:00:00,Economy,340,Agent,0
F103,2025-07-01 10:00:00,LAX,SEA,2025-05-31 10:00:00,Premium,960,Agent,0
F101,2025-07-01 11:00:00,ORD,MIA,2025-05-31 11:00:00,Premium,253,Agent,1
F101,2025-07-01 12:00:00,ORD,BOS,2025-05-31 12:00:00,Premium,885,App,0
F104,2025-07-01 13:00:00,DFW,BOS,2025-05-31 13:00:00,Premium,195,Agent,0
F102,2025-07-01 14:00:00,JFK,BOS,2025-05-31 14:00:00,Business,825,Agent,0
F103,2025-07-01 15:00:00,DFW,MIA,2025-05-31 15:00:00,Business,393,App,0
F104,2025-07-01 16:00:00,JFK,SEA,2025-05-31 16:00:00,Business,308,Agent,0
F101,2025-07-01 17:00:00,ORD,MIA,2025-05-31 17:00:00,Premium,442,App,0
F101,2025-07-01 18:00:00,ORD,BOS,2025-05-31 18:00:00,Premium,187,Agent,0
F104,2025-07-01 19:00:00,ORD,MIA,2025-05-31 19:00:00,Premium,917,Web,0
F103,2025-07-01 20:00:00,DFW,MIA,2025-05-31 20:00:00,Business,875,Web,0
F102,2025-07-01 21:00:00,LAX,MIA,2025-05-31 21:00:00,Premium,489,Agent,0
F102,2025-07-01 22:00:00,LAX,SEA,2025-05-31 22:00:00,Economy,424,Web,0
F101,2025-07-01 23:00:00,ORD,ATL,2025-05-31 23:00:00,Economy,988,App,0
F103,2025-07-02 00:00:00,LAX,ATL,2025-06-01 00:00:00,Premium,931,Web,1
F102,2025-07-02 01:00:00,LAX,MIA,2025-06-01 01:00:00,Economy,256,Agent,1
F103,2025-07-02 02:00:00,DFW,ATL,2025-06-01 02:00:00,Economy,767,Agent,0
F103,2025-07-02 03:00:00,JFK,ATL,2025-06-01 03:00:00,Business,750,App,0
F101,2025-07-02 04:00:00,ORD,MIA,2025-06-01 04:00:00,Premium,732,Agent,0
F102,2025-07-02 05:00:00,ORD,MIA,2025-06-01 05:00:00,Premium,676,App,0
F104,2025-07-02 06:00:00,DFW,BOS,2025-06-01 06:00:00,Business,718,Web,0
F101,2025-07-02 07:00:00,DFW,ATL,2025-06-01 07:00:00,Economy,758,Web,0
F102,2025-07-02 08:00:00,LAX,SEA,2025-06-01 08:00:00,Economy,236,App,0
F102,2025-07-02 09:00:00,ORD,MIA,2025-06-01 09:00:00,Premium,773,App,0
F102,2025-07-02 10:00:00,JFK,BOS,2025-06-01 10:00:00,Economy,527,Agent,0
F102,2025-07-02 11:00:00,DFW,SEA,2025-06-01 11:00:00,Business,551,Web,0
F102,2025-07-02 12:00:00,JFK,ATL,2025-06-01 12:00:00,Business,711,App,0
F103,2025-07-02 13:00:00,JFK,BOS,2025-06-01 13:00:00,Premium,949,Web,0
F101,2025-07-02 14:00:00,ORD,MIA,2025-06-01 14:00:00,Business,918,App,1
F103,2025-07-02 15:00:00,ORD,SEA,2025-06-01 15:00:00,Business,240,Web,0
F104,2025-07-02 16:00:00,DFW,MIA,2025-06-01 16:00:00,Premium,182,Agent,0
F102,2025-07-02 17:00:00,ORD,ATL,2025-06-01 17:00:00,Business,276,Web,1
F101,2025-07-02 18:00:00,ORD,SEA,2025-06-01 18:00:00,Business,297,Web,1
F102,2025-07-02 19:00:00,ORD,ATL,2025-06-01 19:00:00,Business,723,Web,0
F101,2025-07-02 20:00:00,JFK,ATL,2025-06-01 20:00:00,Economy,667,Web,0
F103,2025-07-02 21:00:00,DFW,BOS,2025-06-01 21:00:00,Premium,790,Web,0
F101,2025-07-02 22:00:00,LAX,MIA,2025-06-01 22:00:00,Premium,520,Agent,0
F104,2025-07-02 23:00:00,JFK,SEA,2025-06-01 23:00:00,Premium,500,App,0
F104,2025-07-03 00:00:00,ORD,ATL,2025-06-02 00:00:00,Economy,797,Web,0
F101,2025-07-03 01:00:00,JFK,ATL,2025-06-02 01:00:00,Economy,570,Agent,0
F101,2025-07-03 02:00:00,ORD,SEA,2025-06-02 02:00:00,Premium,317,Web,0
F101,2025-07-03 03:00:00,ORD,ATL,2025-06-02 03:00:00,Economy,927,Web,0
F101,2025-07-03 04:00:00,JFK,BOS,2025-06-02 04:00:00,Premium,828,App,0
F104,2025-07-03 05:00:00,DFW,BOS,2025-06-02 05:00:00,Economy,731,Web,0
F102,2025-07-03 06:00:00,ORD,BOS,2025-06-02 06:00:00,Business,274,Agent,0
F101,2025-07-03 07:00:00,DFW,BOS,2025-06-02 07:00:00,Business,122,Agent,0
F101,2025-07-03 08:00:00,LAX,ATL,2025-06-02 08:00:00,Premium,824,App,0
F104,2025-07-03 09:00:00,ORD,SEA,2025-06-02 09:00:00,Economy,334,Web,0
F104,2025-07-03 10:00:00,DFW,SEA,2025-06-02 10:00:00,Economy,112,Agent,1
F103,2025-07-03 11:00:00,DFW,SEA,2025-06-02 11:00:00,Business,200,Web,0
F101,2025-07-03 12:00:00,LAX,SEA,2025-06-02 12:00:00,Business,635,Web,0
F103,2025-07-03 13:00:00,DFW,MIA,2025-06-02 13:00:00,Economy,975,Web,0
F104,2025-07-03 14:00:00,DFW,SEA,2025-06-02 14:00:00,Economy,622,App,0
F104,2025-07-03 15:00:00,LAX,MIA,2025-06-02 15:00:00,Economy,884,Web,0
F102,2025-07-03 16:00:00,ORD,MIA,2025-06-02 16:00:00,Economy,551,Agent,0
F101,2025-07-03 17:00:00,DFW,BOS,2025-06-02 17:00:00,Economy,530,Web,0
F103,2025-07-03 18:00:00,DFW,MIA,2025-06-02 18:00:00,Economy,892,Agent,0
F104,2025-07-03 19:00:00,DFW,ATL,2025-06-02 19:00:00,Premium,705,Web,0
F104,2025-07-03 20:00:00,JFK,MIA,2025-06-02 20:00:00,Economy,812,Agent,0
F103,2025-07-03 21:00:00,LAX,BOS,2025-06-02 21:00:00,Business,632,Agent,0
F102,2025-07-03 22:00:00,JFK,MIA,2025-06-02 22:00:00,Premium,951,Web,1
F104,2025-07-03 23:00:00,LAX,ATL,2025-06-02 23:00:00,Economy,822,Web,0
F101,2025-07-04 00:00:00,ORD,ATL,2025-06-03 00:00:00,Business,751,Agent,0
F104,2025-07-04 01:00:00,ORD,ATL,2025-06-03 01:00:00,Premium,392,App,0
F101,2025-07-04 02:00:00,DFW,BOS,2025-06-03 02:00:00,Business,909,Web,0
F103,2025-07-04 03:00:00,LAX,BOS,2025-06-03 03:00:00,Economy,200,App,0
F101,2025-07-04 04:00:00,ORD,SEA,2025-06-03 04:00:00,Economy,601,Web,0
F103,2025-07-04 05:00:00,LAX,BOS,2025-06-03 05:00:00,Economy,403,Web,0
F101,2025-07-04 06:00:00,ORD,ATL,2025-06-03 06:00:00,Economy,970,Web,0
F103,2025-07-04 07:00:00,JFK,ATL,2025-06-03 07:00:00,Premium,639,Web,0
F101,2025-07-04 08:00:00,ORD,BOS,2025-06-03 08:00:00,Premium,652,App,0
F102,2025-07-04 09:00:00,JFK,MIA,2025-06-03 09:00:00,Business,454,Web,0
F101,2025-07-04 10:00:00,ORD,BOS,2025-06-03 10:00:00,Economy,402,Agent,0
F101,2025-07-04 11:00:00,DFW,BOS,2025-06-03 11:00:00,Business,595,Agent,0
F102,2025-07-04 12:00:00,JFK,ATL,2025-06-03 12:00:00,Premium,757,App,0
F104,2025-07-04 13:00:00,ORD,SEA,2025-06-03 13:00:00,Economy,867,Web,0
F104,2025-07-04 14:00:00,DFW,ATL,2025-06-03 14:00:00,Economy,326,Agent,0
F101,2025-07-04 15:00:00,JFK,SEA,2025-06-03 15:00:00,Premium,335,App,0
F102,2025-07-04 16:00:00,DFW,ATL,2025-06-03 16:00:00,Premium,972,Web,0
F101,2025-07-04 17:00:00,LAX,BOS,2025-06-03 17:00:00,Premium,991,Agent,1
F103,2025-07-04 18:00:00,LAX,ATL,2025-06-03 18:00:00,Premium,554,Agent,0
F103,2025-07-04 19:00:00,JFK,ATL,2025-06-03 19:00:00,Premium,112,App,0
F101,2025-07-04 20:00:00,ORD,ATL,2025-06-03 20:00:00,Economy,309,Web,0
F104,2025-07-04 21:00:00,JFK,BOS,2025-06-03 21:00:00,Premium,840,Web,0
F104,2025-07-04 22:00:00,DFW,BOS,2025-06-03 22:00:00,Economy,496,Agent,0
F101,2025-07-04 23:00:00,ORD,BOS,2025-06-03 23:00:00,Economy,199,Agent,0
F101,2025-07-05 00:00:00,LAX,BOS,2025-06-04 00:00:00,Premium,130,Agent,0
F103,2025-07-05 01:00:00,ORD,SEA,2025-06-04 01:00:00,Premium,997,Web,0
F104,2025-07-05 02:00:00,LAX,SEA,2025-06-04 02:00:00,Economy,627,App,0
F101,2025-07-05 03:00:00,ORD,MIA,2025-06-04 03:00:00,Premium,748,App,0
F103,2025-07-05 04:00:00,ORD,BOS,2025-06-04 04:00:00,Premium,428,Web,1
F104,2025-07-05 05:00:00,ORD,SEA,2025-06-04 05:00:00,Premium,265,App,0
F102,2025-07-05 06:00:00,DFW,ATL,2025-06-04 06:00:00,Business,558,Agent,0
F103,2025-07-05 07:00:00,DFW,BOS,2025-06-04 07:00:00,Economy,921,App,0
F104,2025-07-05 08:00:00,JFK,MIA,2025-06-04 08:00:00,Business,199,App,0
F104,2025-07-05 09:00:00,JFK,MIA,2025-06-04 09:00:00,Premium,720,App,0
F103,2025-07-05 10:00:00,LAX,MIA,2025-06-04 10:00:00,Business,954,Agent,0
F102,2025-07-05 11:00:00,DFW,ATL,2025-06-04 11:00:00,Premium,272,Web,0
F103,2025-07-05 12:00:00,LAX,SEA,2025-06-04 12:00:00,Business,848,Agent,0
F104,2025-07-05 13:00:00,JFK,ATL,2025-06-04 13:00:00,Premium,261,Web,0
F101,2025-07-05 14:00:00,LAX,BOS,2025-06-04 14:00:00,Business,827,Web,0
F101,2025-07-05 15:00:00,JFK,MIA,2025-06-04 15:00:00,Business,875,Web,0
F103,2025-07-05 16:00:00,DFW,ATL,2025-06-04 16:00:00,Business,362,App,1
F104,2025-07-05 17:00:00,ORD,ATL,2025-06-04 17:00:00,Economy,903,App,0
F101,2025-07-05 18:00:00,DFW,SEA,2025-06-04 18:00:00,Business,373,Web,0
F104,2025-07-05 19:00:00,LAX,SEA,2025-06-04 19:00:00,Economy,102,Web,0
F103,2025-07-05 20:00:00,LAX,MIA,2025-06-04 20:00:00,Premium,127,App,1
F101,2025-07-05 21:00:00,DFW,ATL,2025-06-04 21:00:00,Business,425,Agent,0
F104,2025-07-05 22:00:00,DFW,ATL,2025-06-04 22:00:00,Premium,248,Web,0
F101,2025-07-05 23:00:00,JFK,SEA,2025-06-04 23:00:00,Premium,639,Agent,0
F103,2025-07-06 00:00:00,LAX,ATL,2025-06-05 00:00:00,Business,587,App,0
F104,2025-07-06 01:00:00,LAX,ATL,2025-06-05 01:00:00,Economy,921,Web,0
F101,2025-07-06 02:00:00,DFW,ATL,2025-06-05 02:00:00,Business,537,Agent,0
F103,2025-07-06 03:00:00,ORD,SEA,2025-06-05 03:00:00,Premium,164,Agent,1
F101,2025-07-06 04:00:00,LAX,MIA,2025-06-05 04:00:00,Premium,455,Agent,0
F101,2025-07-06 05:00:00,ORD,BOS,2025-06-05 05:00:00,Business,632,App,0
F102,2025-07-06 06:00:00,DFW,MIA,2025-06-05 06:00:00,Economy,351,App,0
F102,2025-07-06 07:00:00,DFW,BOS,2025-06-05 07:00:00,Economy,334,Agent,0
F103,2025-07-06 08:00:00,JFK,ATL,2025-06-05 08:00:00,Premium,326,Agent,1
F102,2025-07-06 09:00:00,LAX,MIA,2025-06-05 09:00:00,Premium,624,App,0
F103,2025-07-06 10:00:00,ORD,BOS,2025-06-05 10:00:00,Economy,412,Agent,0
F102,2025-07-06 11:00:00,JFK,SEA,2025-06-05 11:00:00,Business,148,Agent,0
F101,2025-07-06 12:00:00,LAX,SEA,2025-06-05 12:00:00,Premium,217,App,0
F103,2025-07-06 13:00:00,JFK,MIA,2025-06-05 13:00:00,Economy,153,Agent,0
F103,2025-07-06 14:00:00,DFW,MIA,2025-06-05 14:00:00,Premium,749,Agent,0
F101,2025-07-06 15:00:00,LAX,ATL,2025-06-05 15:00:00,Business,664,Agent,0
F103,2025-07-06 16:00:00,JFK,MIA,2025-06-05 16:00:00,Economy,143,App,1
F103,2025-07-06 17:00:00,JFK,ATL,2025-06-05 17:00:00,Premium,914,Agent,0
F102,2025-07-06 18:00:00,ORD,ATL,2025-06-05 18:00:00,Business,152,App,1
F103,2025-07-06 19:00:00,JFK,SEA,2025-06-05 19:00:00,Premium,685,App,0
F104,2025-07-06 20:00:00,LAX,SEA,2025-06-05 20:00:00,Business,657,Web,0
F101,2025-07-06 21:00:00,LAX,BOS,2025-06-05 21:00:00,Business,624,Web,0
F102,2025-07-06 22:00:00,ORD,SEA,2025-06-05 22:00:00,Economy,776,Agent,0
F102,2025-07-06 23:00:00,LAX,SEA,2025-06-05 23:00:00,Business,201,App,0
F104,2025-07-07 00:00:00,DFW,MIA,2025-06-06 00:00:00,Premium,891,Web,0
F101,2025-07-07 01:00:00,LAX,SEA,2025-06-06 01:00:00,Business,869,Agent,0
F101,2025-07-07 02:00:00,LAX,BOS,2025-06-06 02:00:00,Business,948,Web,0
F102,2025-07-07 03:00:00,JFK,MIA,2025-06-06 03:00:00,Economy,967,Web,0
F103,2025-07-07 04:00:00,JFK,BOS,2025-06-06 04:00:00,Business,497,App,0
F102,2025-07-07 05:00:00,LAX,SEA,2025-06-06 05:00:00,Business,237,App,0
F101,2025-07-07 06:00:00,ORD,BOS,2025-06-06 06:00:00,Premium,774,Web,0
F104,2025-07-07 07:00:00,JFK,MIA,2025-06-06 07:00:00,Economy,486,Web,0
F102,2025-07-07 08:00:00,ORD,ATL,2025-06-06 08:00:00,Economy,210,App,0
F101,2025-07-07 09:00:00,LAX,BOS,2025-06-06 09:00:00,Economy,713,Agent,1
